agency_id,agency_name,grade,score,checked,expiry_status,days_until_expiry,needs_attention,attention_reason,top_fix,shapes_txt_status
north-carolina-state-university-ncsu,North Carolina State University (NCSU),F,46.8,2026-07-10,stale,-2201,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
north-carolina-state-university-ncsu-2245,North Carolina State University (NCSU),D,64.6,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
north-central-regional-transit-district-ncrtd,North Central Regional Transit District (NCRTD),F,41.3,2026-07-10,stale,-1805,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
north-county-transit-district-nctd,North County Transit District (NCTD),F,23.5,2026-07-10,expiring_soon,15,yes,Service data expires in 15 day(s),Re-export with a validity window that reaches at least 60 days out.,
north-county-transit-district-nctd-3093,North County Transit District (NCTD),F,23.5,2026-07-10,expiring_soon,15,yes,Service data expires in 15 day(s),Re-export with a validity window that reaches at least 60 days out.,
northwest-point,NorthWest POINT,F,45.9,2026-07-10,stale,-1821,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
norwalk-transit-district,Norwalk Transit District,F,20.9,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
norwalk-transit-system-nts,Norwalk Transit System (NTS),F,22.7,2026-07-10,stale,-1286,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
ny-waterway,NY Waterway,F,33.0,2026-07-10,stale,-922,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",at_risk
metropolitan-transit-authority-mta-510,NYC Bus Company,D,62.2,2026-07-10,current,57,yes,Service data expires in 57 day(s),Check the trip updates endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,
metropolitan-transit-authority-mta-516,NYC Subway,D,65.2,2026-07-10,current,59,yes,Service data expires in 59 day(s),Check the trip updates endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,
metropolitan-transit-authority-mta-511,NYC Subway Supplemented,C,73.5,2026-07-10,current,59,yes,Service data expires in 59 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,at_risk
ocean-city-transportation,Ocean City Transportation,F,34.7,2026-07-10,stale,-2240,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
omaha-metro,Omaha Metro,F,39.3,2026-07-10,stale,-2225,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
omaha-metro-2261,Omaha Metro,C,75.9,2026-07-10,current,50,yes,Service data expires in 50 day(s),"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",
omnitrans,OmniTrans,C,75.0,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Review the rule documentation for 'invalid_phone_number' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
orange-county-transportation-authority-octa,Orange County Transportation Authority (OCTA),F,46.4,2026-07-10,expiring_soon,29,yes,Service data expires in 29 day(s),Re-export with a validity window that reaches at least 60 days out.,
oregon-express-shuttle,Oregon Express Shuttle,C,77.1,2026-07-10,current,53,yes,Service data expires in 53 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
otsego-express-public-transportation,Otsego Express Public Transportation,F,40.6,2026-07-10,lapsed,-40,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
pace-bus,Pace Bus,F,46.9,2026-07-10,stale,-832,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
pace-bus-2347,Pace Bus,C,70.3,2026-07-10,current,50,yes,Service data expires in 50 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
pacific-crest-bus-lines,Pacific Crest Bus Lines,B,82.1,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
palo-verde-valley-transit-agency,Palo Verde Valley Transit Agency,F,50.7,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
palos-verdes-peninsula-transit-authority-pvpta,Palos Verdes Peninsula Transit Authority (PVPTA),F,42.7,2026-07-10,expiring_soon,13,yes,Service data expires in 13 day(s),Re-export with a validity window that reaches at least 60 days out.,
pasco-county-public-transportation,Pasco County Public Transportation,F,45.3,2026-07-10,stale,-1105,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
patco-speedline,PATCO Speedline,A,93.2,2026-07-10,current,52,yes,Service data expires in 52 day(s),Remove past service periods the next time you export the feed.,at_risk
patriots-party-boats,Patriots Party Boats,B,82.0,2026-07-10,current,53,yes,Service data expires in 53 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
petaluma-transit,Petaluma Transit,F,48.1,2026-07-10,stale,-1106,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
peter-pan,Peter Pan,F,43.7,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
philomath-connection,Philomath Connection,F,46.4,2026-07-10,stale,-1561,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
pierce-transit,Pierce Transit,C,79.2,2026-07-10,current,50,yes,Service data expires in 50 day(s),Review the rule documentation for 'missing_required_agency_id' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
pinellas-suncoast-transit-authority-psta,Pinellas Suncoast Transit Authority (PSTA),F,34.2,2026-07-10,lapsed,-34,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
pioneer-valley-transit-authority-pvta,Pioneer Valley Transit Authority (PVTA),F,30.3,2026-07-10,stale,-846,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
pioneer-valley-transit-authority-pvta-2416,Pioneer Valley Transit Authority (PVTA),F,44.3,2026-07-10,current,50,yes,Service data expires in 50 day(s),Review the rule documentation for 'equal_shape_distance_diff_coordinates' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
tahoe-area-regional-transit-tart-north-lake-tahoe-express,Placer County,C,75.4,2026-07-10,current,59,yes,Service data expires in 59 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
playa-vista-shuttle,Playa Vista Shuttle,F,46.4,2026-07-10,stale,-1658,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
plumas-transit,Plumas Transit,C,79.1,2026-07-10,current,53,yes,Service data expires in 53 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
port-authority-trans-hudson-path,Port Authority Trans-Hudson (PATH),F,52.9,2026-07-10,lapsed,-39,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
portage-area-regional-transportation-authority-parta,Portage Area Regional Transportation Authority (PARTA),F,36.8,2026-07-10,stale,-2372,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
portage-area-regional-transportation-authority-parta-2256,Portage Area Regional Transportation Authority (PARTA),F,57.6,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
porterville-transit,Porterville Transit,F,36.5,2026-07-10,stale,-1013,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
potomac-and-rappahannock-transportation-commission-prtc,Potomac and Rappahannock Transportation Commission (PRTC),F,19.0,2026-07-10,stale,-579,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",at_risk
potomac-and-rappahannock-transportation-commission-prtc-omniride,Potomac and Rappahannock Transportation Commission (PRTC) Omniride,F,38.0,2026-07-10,expiring_soon,15,yes,Service data expires in 15 day(s),Re-export with a validity window that reaches at least 60 days out.,
prince-george-s-county-the-bus,Prince George's County (The Bus),C,72.9,2026-07-10,current,53,yes,Service data expires in 53 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
metro-transit-intercity-transit-city-of-seattle-community-transit-pierce-transit-sound-transit-washington-state-ferries-seattlecentermonorail-everett-transit-seattle-children-s-hospital,Puget Sound Consolidated GTFS,F,44.4,2026-07-10,current,49,yes,Service data expires in 49 day(s),Review the rule documentation for 'block_trips_with_overlapping_stop_times' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
